,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,4.0,8.714,1.0,8.714,19.0,3.0,8.714,6.0,16.0
2,37122.0,32642.0,70000.0,93133.0,117063.0,118167.0,98815.0,98815.0,98815.0
3,36.0,36.0,30.0,15.0,31.0,31.0,22.0,33.0,31.0
4,8.0,7.0,9.0,4.0,6.0,4.0,9.0,7.0,12.0
5,7.0,17.0,12.0,2.0,13.0,6.0,4.0,10.0,9.0
6,313.0,436.0,286.0,312.0,391.0,476.0,215.0,346.0,216.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,29.0,37.0,42.0,13.0,34.0,31.0,19.0,33.0,30.0
9,8.0,12.0,8.0,7.0,11.0,10.0,8.0,6.0,11.0
10,2500.0,3050.0,2570.0,1246.0,2347.0,1903.0,1931.0,2421.0,2594.0
11,83.0,97.0,97.0,93.0,90.0,74.0,100.0,85.0,90.0
12,6.0,1.0,1.0,1.0,3.0,11.0,0.0,5.0,3.0
13,95.0,95.0,79.0,94.0,82.0,82.0,79.0,87.0,82.0
14,6.0,3.0,3.0,3.0,6.0,3.0,5.0,4.0,3.0
15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
16,44.0,56.0,50.0,47.0,58.0,48.0,64.0,36.0,55.0
17,31.0,17.0,30.0,33.0,29.0,23.0,23.0,33.0,23.0
18,25.0,28.0,20.0,20.0,13.0,29.0,14.0,30.0,23.0
