,2019-2020,2020-2021,2021-2022
1,5.0,8.0,17.0
2,9223.0,8399.0,8399.0
3,18.0,26.0,15.0
4,0.0,1.0,0.0
5,2.0,2.0,0.0
6,0.0,1262.0,0.0
7,0.0,0.0,0.0
8,15.0,11.0,6.0
9,8.0,14.0,3.0
10,1418.0,1262.0,416.0
11,89.0,54.0,13.0
12,6.0,23.0,29.0
13,64.0,68.0,39.0
14,1.0,4.0,2.0
15,0.0,0.0,0.0
16,61.0,69.0,40.0
17,11.0,23.0,20.0
18,28.0,8.0,40.0
