,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,7.667,7.667,22.0,21.875,30.0,29.0,18.0,24.0,33.0
2,6835.0,34009.0,100000.0,100000.0,100000.0,180000.0,180000.0,180000.0,180000.0
3,33.0,33.0,31.0,35.0,37.0,34.0,38.0,36.0,20.0
4,16.0,7.0,10.0,11.0,15.0,12.0,9.0,9.0,5.0
5,10.0,10.0,7.0,7.0,7.0,6.0,8.0,7.0,4.0
6,182.0,415.0,193.0,278.0,184.0,217.0,332.0,316.0,198.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,69.0,53.0,28.0,39.0,32.0,15.0,26.0,39.0,9.0
9,3.0,8.0,10.0,11.0,17.0,18.0,15.0,11.0,9.0
10,2913.0,2908.0,1934.0,3062.0,2764.0,2609.0,2991.0,2840.0,989.0
11,100.0,100.0,77.0,97.0,86.0,91.0,89.0,92.0,50.0
12,0.0,0.0,7.0,1.0,6.0,3.0,4.0,3.0,12.0
13,97.0,97.0,82.0,92.0,97.0,89.0,100.0,95.0,53.0
14,5.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,3.0
15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,30.0,36.0,48.0,54.0,57.0,76.0,84.0,53.0,65.0
17,33.0,24.0,26.0,29.0,30.0,21.0,8.0,25.0,30.0
18,36.0,39.0,26.0,17.0,14.0,3.0,8.0,22.0,5.0
