,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,5.0,6.0,13.0,22.0,14.0,17.0,23.0,14.722,15.0
2,5221.0,11117.0,120000.0,71361.0,68281.0,68940.0,83005.0,83005.0,171609.0
3,32.0,30.0,29.0,16.0,36.0,36.0,13.0,37.0,28.0
4,12.0,22.0,2.0,5.0,19.0,10.0,9.0,20.0,12.0
5,7.0,5.0,0.0,7.0,9.0,9.0,2.0,12.0,3.0
6,225.0,120.0,742.0,219.0,134.0,274.0,113.0,146.0,154.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,38.0,30.0,21.0,21.0,25.0,34.0,8.0,38.0,21.0
9,9.0,10.0,12.0,3.0,14.0,10.0,4.0,11.0,8.0
10,2694.0,2636.0,1484.0,1097.0,2554.0,2737.0,1017.0,2921.0,1849.0
11,100.0,100.0,55.0,75.0,78.0,81.0,92.0,89.0,71.0
12,0.0,0.0,21.0,4.0,9.0,9.0,2.0,4.0,9.0
13,94.0,88.0,76.0,89.0,95.0,95.0,46.0,97.0,74.0
14,2.0,2.0,2.0,1.0,2.0,5.0,0.0,3.0,3.0
15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,56.0,87.0,48.0,44.0,61.0,56.0,38.0,57.0,50.0
17,13.0,3.0,24.0,19.0,22.0,22.0,15.0,27.0,25.0
18,31.0,10.0,28.0,38.0,17.0,22.0,46.0,16.0,25.0
