,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,25.0,20.0,14.0,13.0,30.0,29.0,18.0,24.0,33.0
2,30000.0,28541.0,82791.0,102159.0,120000.0,200000.0,200000.0,200000.0,200000.0
3,10.0,16.0,34.0,31.0,36.0,38.0,34.0,37.0,35.0
4,2.0,6.0,14.0,15.0,32.0,22.0,19.0,22.0,23.0
5,1.0,3.0,7.0,12.0,10.0,9.0,9.0,5.0,13.0
6,251.0,152.0,195.0,165.0,91.0,148.0,152.0,140.0,120.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2.0,20.0,28.0,25.0,30.0,20.0,26.0,41.0,22.0
9,6.0,4.0,8.0,8.0,16.0,21.0,14.0,11.0,20.0
10,501.0,910.0,2726.0,2476.0,2907.0,3255.0,2880.0,3080.0,2764.0
11,60.0,63.0,94.0,94.0,94.0,97.0,97.0,92.0,86.0
12,4.0,7.0,2.0,3.0,2.0,1.0,4.0,3.0,5.0
13,63.0,94.0,89.0,82.0,95.0,100.0,89.0,97.0,92.0
14,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,60.0,56.0,65.0,71.0,56.0,79.0,88.0,51.0,71.0
17,20.0,13.0,26.0,10.0,31.0,18.0,3.0,24.0,23.0
18,20.0,31.0,9.0,19.0,14.0,3.0,9.0,24.0,6.0
