,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,25.0,21.0,24.0,20.0,19.0,26.0,16.0,15.0,5.0
2,46394.0,40811.0,47053.0,56736.0,75000.0,75000.0,90000.0,90000.0,90000.0
3,36.0,29.0,36.0,37.0,6.0,32.0,35.0,30.0,34.0
4,5.0,7.0,9.0,12.0,0.0,10.0,4.0,3.0,2.0
5,11.0,5.0,4.0,5.0,1.0,0.0,4.0,4.0,6.0
6,388.0,269.0,258.0,202.0,0.0,212.0,561.0,470.0,888.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,11.0,18.0,12.0,15.0,6.0,17.0,29.0,18.0,21.0
9,19.0,11.0,21.0,21.0,2.0,12.0,8.0,10.0,14.0
10,1939.0,1881.0,2322.0,2420.0,210.0,2121.0,2244.0,1410.0,1776.0
11,50.0,76.0,72.0,78.0,33.0,78.0,71.0,47.0,56.0
12,18.0,9.0,12.0,8.0,10.0,11.0,12.0,23.0,17.0
13,92.0,76.0,95.0,97.0,43.0,84.0,92.0,79.0,89.0
14,2.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,4.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,69.0,59.0,78.0,70.0,50.0,59.0,43.0,50.0,59.0
17,22.0,34.0,17.0,16.0,17.0,3.0,26.0,17.0,12.0
18,8.0,7.0,6.0,14.0,33.0,38.0,31.0,33.0,29.0
