,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,1.5,5.25,5.25,16.6,17.0,5.0,27.0,33.0,25.0
2,593.0,13604.0,13077.0,31522.0,32626.0,49243.0,115284.0,170000.0,271923.0
3,30.0,32.0,33.0,31.0,32.0,30.0,34.0,35.0,21.0
4,4.0,3.0,6.0,21.0,13.0,16.0,28.0,6.0,4.0
5,5.0,1.0,2.0,5.0,7.0,7.0,9.0,8.0,1.0
6,383.0,545.0,365.0,115.0,191.0,157.0,100.0,434.0,321.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,36.0,31.0,52.0,29.0,45.0,22.0,29.0,29.0,17.0
9,5.0,6.0,4.0,9.0,6.0,14.0,10.0,17.0,9.0
10,1533.0,1634.0,2190.0,2416.0,2489.0,2509.0,2796.0,2605.0,1283.0
11,53.0,50.0,79.0,90.0,88.0,97.0,97.0,83.0,71.0
12,14.0,18.0,7.0,4.0,5.0,1.0,1.0,9.0,13.0
13,88.0,94.0,97.0,91.0,94.0,88.0,100.0,92.0,55.0
14,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,23.0,28.0,27.0,61.0,41.0,57.0,53.0,51.0,57.0
17,27.0,25.0,18.0,19.0,25.0,27.0,35.0,26.0,19.0
18,50.0,47.0,55.0,19.0,34.0,17.0,12.0,23.0,24.0
