,2016-2017,2018-2019,2019-2020,2020-2021,2021-2022
1,5,2,16,16,16
2,49,9157,25000,25000,50000
3,2,4,29,31,13
4,1,0,3,5,1
5,0,0,2,6,1
6,49,0,313,510,468
7,0,0,0,0,0
8,1,1,10,38,14
9,1,1,10,9,1
10,49,46,938,2551,468
11,0,0,31,97,38
12,2,15,26,1,8
13,6,11,76,82,34
14,0,0,3,4,2
15,0,0,0,0,0
16,50,50,45,32,23
17,0,0,34,26,15
18,50,50,21,42,62
