,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,11,13.5,13.5,13.5,21,20
2,2042,11874,51845,51878,152505,152505
3,27,36,37,34,30,14
4,3,6,6,10,8,2
5,2,5,3,6,6,2
6,498,501,506,264,276,432
7,0,0,0,0,0,0
8,21,42,40,33,25,11
9,6,13,9,11,6,4
10,1493,3006,3034,2640,2209,863
11,63,97,92,91,93,79
12,21,1,3,4,3,3
13,71,95,97,89,83,37
14,4,7,4,7,3,0
15,1,0,0,0,1,0
16,37,42,22,35,63,50
17,37,25,43,38,17,29
18,26,33,35,26,20,21
