,2018-2019,2019-2020,2020-2021,2021-2022
1,7,11.833,12,7
2,214,18281,18281,24374
3,29,9,8,8
4,1,0,0,0
5,0,0,0,0
6,2523,0,0,0
7,0,0,0,0
8,30,8,4,7
9,9,2,3,5
10,2523,680,557,491
11,100,67,88,75
12,0,31,17,31
13,81,24,21,21
14,7,1,2,3
15,0,0,0,0
16,21,56,63,63
17,52,33,25,13
18,28,11,13,25
