,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,19,3,8.714,6,16
2,4875,4924,43314,23716,23716
3,6,31,24,35,34
4,0,1,1,0,1
5,1,0,2,2,0
6,0,2410,2140,0,2778
7,0,0,0,0,0
8,6,37,24,38,30
9,2,9,9,8,13
10,465,2410,2140,2894,2778
11,83,87,100,100,91
12,15,8,0,0,5
13,16,82,86,92,89
14,1,6,7,6,5
15,0,0,1,0,0
16,67,52,67,46,59
17,33,10,21,34,21
18,0,39,13,20,21
