,2018-2019,2019-2020,2020-2021,2021-2022
1,13.0,13.0,13.0,13.0
2,19763.0,19763.0,30303.0,30303.0
3,37.0,38.0,38.0,35.0
4,12.0,4.0,14.0,13.0
5,5.0,2.0,3.0,7.0
6,266.0,630.0,174.0,209.0
7,0.0,0.0,0.0,0.0
8,62.0,38.0,42.0,54.0
9,7.0,6.0,4.0,7.0
10,3195.0,2521.0,2440.0,2723.0
11,95.0,76.0,79.0,89.0
12,2.0,9.0,8.0,4.0
13,97.0,100.0,100.0,92.0
14,7.0,3.0,3.0,7.0
15,0.0,0.0,0.0,0.0
16,30.0,37.0,24.0,23.0
17,27.0,18.0,37.0,29.0
18,43.0,45.0,39.0,49.0
