,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019
1,15,20,28,29,28,20
2,18989,17902,17194,59289,61348,73914
3,5,6,10,6,15,9
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,2,2,2,0,14,6
9,2,4,3,1,5,1
10,233,165,284,67,867,470
11,40,17,20,0,53,67
12,3,5,8,6,7,8
13,17,40,33,43,47,27
14,0,0,2,0,5,1
15,0,0,0,0,0,0
16,40,67,50,33,47,22
17,0,17,20,0,13,22
18,60,17,30,67,40,56
