,2018-2019,2019-2020,2020-2021,2021-2022
1,6.5,6.5,8.0,9.0
2,36924.0,36891.0,58136.0,58136.0
3,37.0,37.0,33.0,22.0
4,13.0,10.0,11.0,9.0
5,2.0,11.0,8.0,3.0
6,243.0,305.0,219.0,185.0
7,1.0,0.0,0.0,0.0
8,41.0,45.0,24.0,22.0
9,9.0,9.0,13.0,13.0
10,3154.0,3052.0,2408.0,1669.0
11,97.0,97.0,91.0,86.0
12,1.0,2.0,3.0,3.0
13,97.0,56.0,330.0,58.0
14,2.0,4.0,1.0,0.0
15,0.0,0.0,0.0,1.0
16,35.0,43.0,52.0,45.0
17,30.0,22.0,27.0,23.0
18,35.0,35.0,21.0,32.0
