,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,1.0,6.0,18.0,6.0,4.0,2.0,3.0,3.0,22.0
2,1202.0,4381.0,4529.0,3870.0,2125.0,2207.0,2141.0,4776.0,12352.0
3,33.0,2.0,0.0,3.0,26.0,7.0,26.0,33.0,20.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8,56.0,2.0,0.0,1.0,33.0,12.0,35.0,37.0,4.0
9,3.0,1.0,0.0,2.0,6.0,1.0,8.0,12.0,17.0
10,2970.0,180.0,0.0,270.0,2340.0,630.0,2340.0,2970.0,1800.0
11,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0
12,0.0,12.0,25.0,25.0,7.0,27.0,0.0,0.0,3.0
13,97.0,6.0,0.0,9.0,76.0,21.0,100.0,97.0,59.0
14,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,30.0,100.0,0.0,67.0,42.0,43.0,46.0,52.0,80.0
17,21.0,0.0,0.0,33.0,31.0,43.0,19.0,21.0,10.0
18,48.0,0.0,0.0,0.0,27.0,14.0,35.0,27.0,10.0
