,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,22.0,28.0,23.0,13.0,25.0,17.0,11.0,24.0,23.0
2,15876.0,45000.0,42820.0,42820.0,51367.0,76252.0,76252.0,76252.0,76252.0
3,27.0,20.0,4.0,37.0,34.0,34.0,16.0,6.0,16.0
4,2.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,1.0
5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,1192.0,0.0,0.0,1558.0,1461.0,561.0,1213.0,407.0,1434.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,28.0,25.0,5.0,34.0,25.0,38.0,20.0,8.0,26.0
9,8.0,5.0,0.0,14.0,16.0,10.0,2.0,3.0,1.0
10,2384.0,1776.0,294.0,3116.0,2922.0,2806.0,1213.0,407.0,1434.0
11,100.0,100.0,100.0,95.0,94.0,91.0,88.0,83.0,100.0
12,0.0,8.0,3.0,3.0,4.0,5.0,16.0,18.0,0.0
13,71.0,56.0,25.0,97.0,89.0,89.0,42.0,16.0,94.0
14,8.0,2.0,1.0,3.0,5.0,6.0,2.0,2.0,2.0
15,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
16,56.0,50.0,0.0,73.0,59.0,47.0,56.0,33.0,25.0
17,19.0,15.0,50.0,8.0,24.0,29.0,13.0,17.0,50.0
18,26.0,35.0,50.0,19.0,18.0,24.0,31.0,50.0,25.0
