,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,9.167,9.0,12.0,10.0,21.0,26.0,16.0,15.0,5.0
2,2009.0,15000.0,35000.0,60000.0,60000.0,60000.0,60000.0,85000.0,85000.0
3,13.0,28.0,37.0,36.0,34.0,20.0,19.0,28.0,35.0
4,0.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0
5,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
6,0.0,1147.0,1088.0,1522.0,0.0,502.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,8.0,37.0,35.0,24.0,30.0,18.0,22.0,34.0,30.0
9,6.0,7.0,12.0,17.0,15.0,6.0,4.0,8.0,16.0
10,812.0,2293.0,3263.0,3043.0,2823.0,1506.0,1344.0,2520.0,3071.0
11,62.0,89.0,100.0,94.0,94.0,90.0,79.0,100.0,100.0
12,5.0,7.0,0.0,3.0,5.0,6.0,17.0,9.0,0.0
13,43.0,74.0,97.0,95.0,89.0,53.0,50.0,74.0,92.0
14,0.0,4.0,10.0,6.0,4.0,4.0,5.0,3.0,1.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,62.0,46.0,51.0,69.0,62.0,60.0,58.0,43.0,60.0
17,31.0,21.0,32.0,22.0,21.0,5.0,21.0,21.0,14.0
18,8.0,32.0,16.0,8.0,18.0,35.0,21.0,36.0,26.0
