,2018-2019,2019-2020,2020-2021,2021-2022
1,10.0,10.0,10.0,10.0
2,25560.0,35079.0,42161.0,42161.0
3,30.0,32.0,23.0,22.0
4,0.0,0.0,1.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,1948.0,0.0
7,0.0,0.0,0.0,0.0
8,30.0,27.0,26.0,20.0
9,10.0,11.0,5.0,6.0
10,2613.0,2810.0,1948.0,1860.0
11,100.0,100.0,96.0,95.0
12,3.0,4.0,4.0,7.0
13,79.0,48.0,230.0,58.0
14,10.0,2.0,6.0,6.0
15,0.0,0.0,0.0,0.0
16,37.0,34.0,30.0,27.0
17,37.0,34.0,30.0,41.0
18,27.0,31.0,39.0,32.0
