,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,25.0,21.0,24.0,20.0,19.0,19.0,22.0,21.0,20.0
2,8152.0,7329.0,39213.0,47283.0,48782.0,49243.0,147729.0,147729.0,147729.0
3,25.0,21.0,24.0,27.0,33.0,14.0,28.0,34.0,32.0
4,2.0,4.0,1.0,3.0,1.0,2.0,1.0,4.0,0.0
5,0.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0
6,593.0,284.0,1607.0,645.0,2359.0,531.0,1912.0,578.0,0.0
7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,2.0,19.0,10.0,12.0,19.0,8.0,22.0,28.0,25.0
9,13.0,6.0,12.0,16.0,17.0,7.0,9.0,6.0,12.0
10,1186.0,1136.0,1607.0,1936.0,2359.0,1062.0,1912.0,2312.0,2288.0
11,48.0,48.0,79.0,74.0,82.0,86.0,75.0,74.0,88.0
12,13.0,14.0,12.0,8.0,7.0,2.0,13.0,10.0,6.0
13,66.0,55.0,63.0,71.0,87.0,37.0,74.0,89.0,84.0
14,2.0,1.0,4.0,2.0,2.0,3.0,6.0,6.0,5.0
15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
16,80.0,76.0,71.0,74.0,76.0,93.0,71.0,59.0,53.0
17,12.0,14.0,21.0,15.0,15.0,7.0,11.0,26.0,22.0
18,8.0,10.0,8.0,11.0,9.0,0.0,18.0,15.0,25.0
