,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,19.0,15.0,22.0,21.875,30.0,29.0,18.0,24.0,33.0
2,85000.0,85000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0,140000.0
3,31.0,32.0,28.0,36.0,32.0,31.0,22.0,26.0,24.0
4,1.0,5.0,5.0,7.0,0.0,5.0,2.0,0.0,0.0
5,5.0,7.0,10.0,3.0,3.0,4.0,2.0,1.0,1.0
6,1373.0,350.0,482.0,453.0,0.0,358.0,468.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,19.0,19.0,35.0,35.0,25.0,12.0,9.0,10.0,6.0
9,13.0,12.0,8.0,12.0,13.0,18.0,8.0,9.0,15.0
10,1373.0,1749.0,2409.0,3168.0,1763.0,1789.0,936.0,1070.0,851.0
11,39.0,56.0,100.0,100.0,50.0,61.0,41.0,42.0,38.0
12,20.0,16.0,1.0,0.0,21.0,14.0,18.0,19.0,23.0
13,82.0,84.0,74.0,95.0,84.0,82.0,58.0,68.0,63.0
14,3.0,6.0,10.0,5.0,3.0,6.0,4.0,2.0,2.0
15,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16,71.0,66.0,43.0,56.0,59.0,77.0,95.0,50.0,83.0
17,16.0,19.0,39.0,28.0,28.0,19.0,5.0,23.0,13.0
18,13.0,16.0,18.0,17.0,13.0,3.0,0.0,27.0,4.0
