,2014-2015,2018-2019,2019-2020,2020-2021,2021-2022
1,19,10,11,11,11
2,906,35112,29315,21245,21245
3,1,37,34,28,33
4,0,17,3,11,10
5,0,3,2,0,0
6,0,181,636,128,157
7,0,0,0,0,0
8,0,42,30,11,18
9,0,10,6,10,11
10,11,3076,1907,1411,1572
11,0,95,62,54,55
12,1,2,15,20,19
13,3,97,89,74,87
14,0,5,3,2,4
15,0,0,1,0,0
16,0,38,26,43,45
17,0,27,29,29,24
18,100,35,44,29,30
