,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,15.0,9.0,12.0,10.0,21.0,26.0,16.0,15.0,5.0
2,5000.0,50000.0,50000.0,100000.0,200000.0,200000.0,200000.0,200000.0,200000.0
3,10.0,34.0,38.0,30.0,37.0,28.0,29.0,35.0,37.0
4,3.0,21.0,25.0,29.0,30.0,17.0,18.0,23.0,17.0
5,1.0,4.0,1.0,7.0,2.0,4.0,2.0,14.0,9.0
6,167.0,123.0,135.0,87.0,102.0,143.0,144.0,134.0,190.0
7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6.0,39.0,33.0,19.0,33.0,31.0,36.0,39.0,40.0
9,4.0,9.0,13.0,14.0,16.0,10.0,6.0,12.0,15.0
10,500.0,2580.0,3363.0,2523.0,3074.0,2424.0,2588.0,3083.0,3232.0
11,60.0,82.0,100.0,97.0,95.0,96.0,100.0,100.0,97.0
12,4.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
13,26.0,89.0,100.0,79.0,97.0,74.0,76.0,92.0,97.0
14,0.0,4.0,4.0,3.0,5.0,5.0,4.0,1.0,5.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,70.0,56.0,50.0,70.0,62.0,61.0,45.0,49.0,57.0
17,20.0,18.0,34.0,17.0,22.0,4.0,28.0,23.0,14.0
18,10.0,26.0,16.0,13.0,16.0,36.0,28.0,29.0,30.0
