,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,10.0,10.0,17.0,9.0,10.0,10.0,10.0,10.0,10.0
2,8893.0,16716.0,17227.0,20455.0,19335.0,21443.0,15152.0,27174.0,27174.0
3,31.0,33.0,34.0,33.0,18.0,11.0,9.0,23.0,26.0
4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0
6,0.0,0.0,0.0,2847.0,0.0,0.0,0.0,0.0,0.0
7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,27.0,35.0,38.0,34.0,24.0,7.0,9.0,23.0,23.0
9,11.0,11.0,12.0,9.0,5.0,4.0,2.0,6.0,10.0
10,2663.0,2919.0,2905.0,2847.0,1549.0,524.0,562.0,1690.0,2027.0
11,100.0,100.0,97.0,100.0,100.0,55.0,67.0,74.0,88.0
12,0.0,0.0,3.0,1.0,0.0,23.0,14.0,20.0,14.0
13,82.0,87.0,89.0,87.0,47.0,29.0,14.0,230.0,68.0
14,4.0,10.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0
15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,52.0,39.0,44.0,52.0,22.0,45.0,33.0,26.0,42.0
17,29.0,27.0,24.0,18.0,44.0,36.0,11.0,39.0,31.0
18,19.0,33.0,32.0,30.0,33.0,18.0,56.0,35.0,27.0
