,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,18.0,20.0,15.0,19.0,21.0,29.0,18.0,24.0,33.0
2,52500.0,55115.0,55115.0,80000.0,120000.0,80000.0,120000.0,120000.0,120000.0
3,14.0,23.0,22.0,29.0,32.0,2.0,30.0,13.0,17.0
4,2.0,1.0,1.0,2.0,3.0,0.0,4.0,1.0,2.0
5,2.0,1.0,0.0,7.0,6.0,0.0,1.0,1.0,1.0
6,264.0,1491.0,928.0,782.0,498.0,0.0,371.0,252.0,393.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,12.0,18.0,11.0,22.0,20.0,0.0,12.0,6.0,7.0
9,5.0,8.0,10.0,9.0,13.0,2.0,12.0,5.0,9.0
10,528.0,1491.0,928.0,1564.0,1494.0,21.0,1484.0,252.0,786.0
11,43.0,74.0,41.0,55.0,44.0,0.0,57.0,15.0,53.0
12,8.0,7.0,14.0,17.0,18.0,3.0,17.0,23.0,20.0
13,37.0,61.0,58.0,76.0,91.0,5.0,79.0,34.0,45.0
14,0.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,36.0,52.0,64.0,52.0,56.0,100.0,80.0,46.0,76.0
17,29.0,26.0,18.0,17.0,31.0,0.0,10.0,15.0,12.0
18,36.0,22.0,18.0,31.0,13.0,0.0,10.0,38.0,12.0
