,2018-2019,2019-2020,2020-2021,2021-2022
1,2.0,2.0,2.0,24.0
2,2223.0,2800.0,2800.0,48090.0
3,18.0,24.0,36.0,25.0
4,3.0,7.0,14.0,5.0
5,0.0,1.0,1.0,5.0
6,249.0,259.0,209.0,254.0
7,0.0,0.0,0.0,0.0
8,11.0,17.0,39.0,9.0
9,6.0,10.0,10.0,10.0
10,747.0,1812.0,2929.0,1269.0
11,44.0,88.0,97.0,52.0
12,11.0,3.0,1.0,16.0
13,47.0,86.0,95.0,66.0
14,2.0,0.0,2.0,3.0
15,0.0,0.0,0.0,0.0
16,39.0,38.0,25.0,40.0
17,44.0,38.0,42.0,36.0
18,17.0,25.0,33.0,24.0
