,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,3.75,20.556,13.0,26.0,20.0,19.0,22.0,26.0,18.0
2,25000.0,110000.0,110000.0,110000.0,110000.0,150000.0,150000.0,150000.0,150000.0
3,35.0,16.0,5.0,11.0,11.0,29.0,24.0,32.0,20.0
4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5,1.0,0.0,1.0,1.0,0.0,4.0,0.0,5.0,3.0
6,0.0,0.0,0.0,0.0,0.0,2591.0,0.0,2653.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,38.0,14.0,3.0,6.0,2.0,39.0,15.0,33.0,24.0
9,14.0,2.0,3.0,5.0,8.0,6.0,9.0,12.0,4.0
10,2990.0,1120.0,450.0,687.0,789.0,2591.0,1734.0,2653.0,1600.0
11,100.0,94.0,100.0,82.0,73.0,100.0,83.0,94.0,95.0
12,0.0,3.0,0.0,6.0,13.0,1.0,5.0,4.0,3.0
13,92.0,42.0,13.0,29.0,29.0,76.0,63.0,84.0,53.0
14,4.0,2.0,1.0,1.0,1.0,9.0,7.0,8.0,8.0
15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,40.0,38.0,60.0,36.0,64.0,52.0,50.0,50.0,40.0
17,31.0,31.0,20.0,45.0,27.0,24.0,29.0,34.0,30.0
18,29.0,31.0,20.0,18.0,9.0,24.0,21.0,16.0,30.0
