,2019-2020,2020-2021,2021-2022
1,2.25,2.25,2.25
2,10540.0,12681.0,12681.0
3,29.0,35.0,35.0
4,1.0,1.0,2.0
5,1.0,0.0,1.0
6,2214.0,2779.0,1565.0
7,0.0,0.0,0.0
8,34.0,46.0,49.0
9,12.0,7.0,8.0
10,2214.0,2779.0,3130.0
11,83.0,91.0,100.0
12,11.0,5.0,0.0
13,76.0,92.0,92.0
14,7.0,5.0,10.0
15,0.0,0.0,0.0
16,31.0,26.0,31.0
17,24.0,29.0,40.0
18,45.0,46.0,29.0
