,2018-2019,2019-2020,2020-2021,2021-2022
1,2.5,2.5,2.5,4.8
2,8235.0,8235.0,8564.0,8564.0
3,17.0,23.0,12.0,32.0
4,2.0,4.0,0.0,2.0
5,3.0,2.0,1.0,6.0
6,450.0,327.0,0.0,867.0
7,0.0,0.0,0.0,0.0
8,19.0,20.0,7.0,39.0
9,5.0,8.0,4.0,2.0
10,900.0,1309.0,530.0,1733.0
11,41.0,70.0,42.0,59.0
12,11.0,10.0,10.0,15.0
13,50.0,68.0,35.0,94.0
14,2.0,2.0,0.0,3.0
15,0.0,0.0,0.0,0.0
16,29.0,39.0,25.0,19.0
17,35.0,22.0,42.0,28.0
18,35.0,39.0,33.0,53.0
