,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,22.0,18.0,17.0,22.0,21.0,26.0,10.0,23.0,18.889
2,45850.0,40317.0,54892.0,78542.0,180000.0,180000.0,250000.0,250000.0,250000.0
3,32.0,33.0,31.0,32.0,13.0,36.0,36.0,29.0,17.0
4,13.0,16.0,25.0,31.0,10.0,22.0,22.0,10.0,11.0
5,4.0,7.0,5.0,2.0,4.0,5.0,4.0,3.0,1.0
6,150.0,170.0,99.0,90.0,106.0,124.0,143.0,235.0,99.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,23.0,40.0,29.0,35.0,15.0,42.0,44.0,27.0,10.0
9,10.0,9.0,11.0,8.0,4.0,8.0,10.0,10.0,6.0
10,1954.0,2716.0,2469.0,2779.0,1057.0,2727.0,3138.0,2346.0,1084.0
11,66.0,94.0,90.0,97.0,92.0,83.0,97.0,90.0,76.0
12,11.0,3.0,3.0,2.0,1.0,6.0,1.0,6.0,4.0
13,94.0,97.0,91.0,94.0,100.0,95.0,95.0,76.0,100.0
14,1.0,4.0,4.0,3.0,0.0,0.0,3.0,2.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,66.0,39.0,68.0,50.0,54.0,56.0,39.0,45.0,71.0
17,16.0,18.0,19.0,31.0,0.0,19.0,33.0,17.0,12.0
18,19.0,42.0,13.0,19.0,46.0,25.0,28.0,38.0,18.0
