,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,10.0,10.0,10.0,10.0,10.0,10.0,11.0,24.0,16.0
2,1071.0,5089.0,9124.0,33154.0,32658.0,23469.0,63406.0,63406.0,63406.0
3,35.0,2.0,36.0,0.0,29.0,33.0,32.0,21.0,29.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,40.0,3.0,62.0,0.0,31.0,47.0,45.0,29.0,31.0
9,14.0,0.0,7.0,0.0,9.0,10.0,5.0,4.0,10.0
10,3150.0,139.0,3195.0,0.0,2567.0,2970.0,2880.0,1817.0,2610.0
11,100.0,50.0,97.0,0.0,97.0,100.0,100.0,95.0,100.0
12,0.0,37.0,3.0,5.0,10.0,4.0,2.0,13.0,7.0
13,92.0,5.0,95.0,0.0,76.0,87.0,84.0,55.0,76.0
14,3.0,0.0,4.0,0.0,3.0,3.0,2.0,0.0,4.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,40.0,0.0,33.0,0.0,31.0,36.0,56.0,52.0,52.0
17,26.0,0.0,19.0,0.0,31.0,21.0,19.0,19.0,21.0
18,34.0,100.0,47.0,0.0,38.0,42.0,25.0,29.0,28.0
