,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018
1,10,10,13,10,10
2,7904,19731,21423,25962,25962
3,34,39,28,19,14
4,3,3,2,0,2
5,0,2,1,4,0
6,638,790,721,0,415
7,1,0,0,0,0
8,20,41,15,2,11
9,14,11,9,8,3
10,1914,2370,1442,663,829
11,76,64,61,26,71
12,8,14,11,14,4
13,74,93,67,45,61
14,1,4,2,1,3
15,0,0,0,0,0
16,38,23,25,47,50
17,35,38,46,37,21
18,26,38,29,16,29
