,2019-2020,2020-2021,2021-2022
1,10.0,23.0,18.889
2,85000.0,85000.0,85000.0
3,2.0,10.0,15.0
4,0.0,0.0,2.0
5,0.0,0.0,0.0
6,0.0,0.0,671.0
7,0.0,0.0,0.0
8,0.0,8.0,21.0
9,1.0,4.0,2.0
10,113.0,900.0,1341.0
11,100.0,100.0,100.0
12,0.0,7.0,2.0
13,40.0,21.0,83.0
14,0.0,2.0,2.0
15,0.0,0.0,1.0
16,50.0,60.0,33.0
17,0.0,20.0,33.0
18,50.0,20.0,33.0
