,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,35.0,29.0,18.0,33.0,18.0,20.0,22.0,21.0,20.0
2,23963.0,23864.0,57329.0,69138.0,170000.0,162172.0,161398.0,105568.0,105568.0
3,23.0,29.0,34.0,26.0,31.0,15.0,34.0,32.0,35.0
4,8.0,8.0,7.0,15.0,11.0,6.0,12.0,11.0,9.0
5,0.0,3.0,7.0,4.0,6.0,1.0,2.0,8.0,7.0
6,72.0,167.0,209.0,89.0,187.0,181.0,175.0,184.0,256.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6.0,11.0,10.0,18.0,19.0,13.0,14.0,23.0,20.0
9,9.0,14.0,21.0,7.0,13.0,8.0,15.0,7.0,12.0
10,577.0,1333.0,1462.0,1335.0,2061.0,1083.0,2099.0,2027.0,2302.0
11,13.0,38.0,47.0,54.0,77.0,87.0,74.0,72.0,74.0
12,20.0,24.0,18.0,20.0,7.0,3.0,9.0,10.0,10.0
13,61.0,76.0,89.0,68.0,82.0,88.0,89.0,86.0,92.0
14,1.0,5.0,6.0,8.0,7.0,5.0,5.0,3.0,4.0
15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
16,65.0,72.0,82.0,85.0,58.0,60.0,47.0,56.0,51.0
17,17.0,17.0,9.0,15.0,19.0,7.0,44.0,25.0,29.0
18,17.0,10.0,9.0,0.0,23.0,33.0,9.0,19.0,20.0
