,2019-2020,2020-2021,2021-2022
1,11.0,11.0,11.0
2,4447.0,10211.0,10211.0
3,24.0,31.0,32.0
4,0.0,0.0,1.0
5,1.0,0.0,3.0
6,0.0,0.0,2803.0
7,0.0,0.0,0.0
8,20.0,25.0,28.0
9,11.0,11.0,14.0
10,1870.0,2614.0,2803.0
11,88.0,97.0,100.0
12,4.0,2.0,0.0
13,63.0,82.0,84.0
14,6.0,6.0,9.0
15,1.0,0.0,0.0
16,38.0,26.0,22.0
17,25.0,26.0,41.0
18,38.0,48.0,38.0
