,2019-2020,2020-2021,2021-2022
1,3.0,5.0,3.0
2,3294.0,4282.0,4282.0
3,13.0,16.0,32.0
4,0.0,1.0,4.0
5,0.0,0.0,0.0
6,0.0,1285.0,703.0
7,0.0,1.0,0.0
8,8.0,20.0,38.0
9,3.0,2.0,10.0
10,369.0,1285.0,2811.0
11,31.0,94.0,100.0
12,29.0,6.0,0.0
13,38.0,47.0,94.0
14,0.0,3.0,5.0
15,0.0,1.0,0.0
16,54.0,38.0,47.0
17,15.0,31.0,28.0
18,31.0,31.0,25.0
