,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,4,7,7.667,12,7.667
2,1696,1713,19763,16469,16469
3,9,17,28,26,28
4,0,0,0,0,2
5,0,0,1,0,0
6,0,0,0,0,1100
7,0,0,0,0,0
8,10,22,35,35,40
9,3,2,7,5,7
10,755,1402,2332,2119,2199
11,100,94,96,96,93
12,3,9,5,1,6
13,26,50,82,76,82
14,3,5,9,9,5
15,0,0,0,1,0
16,33,18,43,31,46
17,33,53,21,35,18
18,33,29,36,35,36
