,2018-2019,2019-2020,2020-2021,2021-2022
1,4.0,17.0,33.0,25.0
2,5000.0,100000.0,100000.0,100000.0
3,45.0,24.0,32.0,26.0
4,3.0,0.0,1.0,5.0
5,2.0,2.0,3.0,9.0
6,1323.0,0.0,2373.0,373.0
7,0.0,0.0,0.0,1.0
8,61.0,23.0,29.0,21.0
9,12.0,8.0,14.0,10.0
10,3969.0,1513.0,2373.0,1864.0
11,98.0,67.0,78.0,85.0
12,1.0,13.0,10.0,5.0
13,98.0,63.0,84.0,68.0
14,5.0,1.0,3.0,4.0
15,0.0,0.0,0.0,1.0
16,29.0,58.0,50.0,46.0
17,27.0,13.0,25.0,35.0
18,44.0,29.0,25.0,19.0
