,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
2,2000.0,2000.0,15000.0,15000.0,15000.0,35000.0,35000.0,35000.0,35000.0
3,18.0,25.0,23.0,45.0,20.0,26.0,16.0,15.0,3.0
4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1144.0,0.0,1892.0,0.0,0.0,0.0,0.0,1255.0,0.0
7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,24.0,34.0,28.0,38.0,18.0,27.0,20.0,20.0,1.0
9,3.0,6.0,6.0,18.0,6.0,9.0,4.0,3.0,2.0
10,1144.0,2107.0,1892.0,3924.0,1602.0,1990.0,1229.0,1255.0,197.0
11,61.0,96.0,100.0,98.0,95.0,81.0,88.0,93.0,67.0
12,7.0,3.0,1.0,2.0,3.0,7.0,5.0,6.0,14.0
13,47.0,66.0,61.0,98.0,53.0,68.0,42.0,39.0,8.0
14,1.0,3.0,3.0,8.0,1.0,1.0,2.0,2.0,2.0
15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,28.0,32.0,35.0,62.0,35.0,31.0,38.0,40.0,67.0
17,6.0,28.0,26.0,16.0,25.0,27.0,25.0,33.0,33.0
18,67.0,40.0,39.0,22.0,40.0,42.0,38.0,27.0,0.0
