,2019-2020,2020-2021,2021-2022
1,5.25,5.25,5.25
2,12846.0,12846.0,12846.0
3,6.0,33.0,15.0
4,1.0,16.0,6.0
5,1.0,5.0,1.0
6,164.0,134.0,203.0
7,0.0,0.0,0.0
8,2.0,36.0,21.0
9,3.0,5.0,2.0
10,164.0,2136.0,1220.0
11,33.0,70.0,87.0
12,4.0,11.0,3.0
13,18.0,97.0,44.0
14,0.0,1.0,2.0
15,0.0,0.0,0.0
16,67.0,33.0,20.0
17,17.0,27.0,40.0
18,17.0,39.0,40.0
