,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,21,26,3.75,3.75,3.75
2,20000,20000,20000,20000,20000
3,3,6,10,30,32
4,0,0,0,0,1
5,2,3,0,2,2
6,0,0,0,0,2633
7,0,0,0,0,0
8,4,4,8,40,49
9,2,3,3,9,6
10,189,376,703,2646,2633
11,67,67,70,100,91
12,12,19,5,1,8
13,8,16,71,79,84
14,0,1,2,4,5
15,0,0,0,0,0
16,100,67,50,40,22
17,0,17,30,20,34
18,0,17,20,40,44
