,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,16.0,17.0,11.0,20.0,19.0,19.0,31.0,24.0,19.0
2,46394.0,40811.0,78426.0,79365.0,117063.0,118167.0,118578.0,118578.0,118578.0
3,26.0,15.0,21.0,17.0,30.0,31.0,11.0,24.0,18.0
4,2.0,2.0,5.0,4.0,4.0,3.0,0.0,4.0,2.0
5,6.0,1.0,5.0,1.0,5.0,8.0,4.0,2.0,1.0
6,1073.0,387.0,303.0,254.0,426.0,655.0,0.0,267.0,274.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,32.0,13.0,27.0,7.0,18.0,26.0,10.0,6.0,5.0
9,10.0,4.0,5.0,9.0,12.0,12.0,4.0,12.0,6.0
10,2146.0,774.0,1515.0,1014.0,1704.0,1964.0,686.0,1066.0,548.0
11,96.0,53.0,90.0,71.0,63.0,71.0,64.0,50.0,28.0
12,1.0,7.0,4.0,5.0,14.0,10.0,10.0,17.0,16.0
13,76.0,44.0,68.0,89.0,79.0,82.0,41.0,63.0,47.0
14,5.0,1.0,4.0,2.0,1.0,6.0,5.0,3.0,0.0
15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,54.0,27.0,38.0,76.0,80.0,71.0,73.0,71.0,83.0
17,19.0,27.0,24.0,18.0,10.0,13.0,9.0,13.0,0.0
18,27.0,47.0,38.0,6.0,10.0,16.0,18.0,17.0,17.0
