,2019-2020,2020-2021,2021-2022
1,15.0,10.0,13.0
2,10000.0,10000.0,30000.0
3,13.0,23.0,13.0
4,0.0,2.0,0.0
5,1.0,1.0,0.0
6,0.0,1035.0,0.0
7,1.0,0.0,0.0
8,14.0,25.0,13.0
9,5.0,9.0,2.0
10,1012.0,2070.0,998.0
11,85.0,100.0,85.0
12,27.0,0.0,4.0
13,34.0,61.0,34.0
14,1.0,4.0,0.0
15,0.0,0.0,0.0
16,46.0,57.0,38.0
17,23.0,17.0,31.0
18,31.0,26.0,31.0
