,2018-2019,2019-2020,2020-2021,2021-2022
1,7.0,51878.0,21.0,21.0
2,51845.0,150000.0,150000.0,53525.0
3,13.0,24.0,30.0,35.0
4,1.0,0.0,9.0,9.0
5,1.0,1.0,6.0,5.0
6,843.0,0.0,253.0,300.0
7,0.0,0.0,0.0,0.0
8,6.0,14.0,31.0,39.0
9,5.0,8.0,7.0,8.0
10,843.0,1103.0,2277.0,2697.0
11,92.0,50.0,90.0,91.0
12,2.0,21.0,4.0,4.0
13,81.0,59.0,91.0,92.0
14,5.0,6.0,5.0,3.0
15,1.0,0.0,1.0,0.0
16,54.0,46.0,63.0,43.0
17,23.0,29.0,20.0,29.0
18,23.0,25.0,17.0,29.0
