,2018-2019,2019-2020,2020-2021,2021-2022
1,17.0,22.0,16.0,19.0
2,3870.0,238804.0,240121.0,240121.0
3,26.0,27.0,31.0,24.0
4,15.0,6.0,7.0,8.0
5,7.0,1.0,5.0,4.0
6,115.0,291.0,225.0,158.0
7,0.0,0.0,0.0,0.0
8,17.0,8.0,14.0,22.0
9,12.0,13.0,14.0,6.0
10,1727.0,1744.0,1572.0,1261.0
11,81.0,78.0,45.0,54.0
12,9.0,6.0,17.0,11.0
13,76.0,71.0,82.0,63.0
14,2.0,6.0,5.0,1.0
15,0.0,0.0,0.0,1.0
16,85.0,48.0,68.0,50.0
17,8.0,41.0,23.0,21.0
18,8.0,11.0,10.0,29.0
