,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,33.0,12.0,23.0,9.0,8.0,16.0,17.429,30.0,24.0
2,32938.0,32938.0,32938.0,41173.0,41173.0,41173.0,41173.0,56983.0,56983.0
3,35.0,34.0,4.0,24.0,23.0,32.0,34.0,36.0,6.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,41.0,31.0,5.0,15.0,30.0,45.0,41.0,40.0,9.0
9,9.0,15.0,2.0,11.0,6.0,9.0,11.0,10.0,0.0
10,3150.0,3054.0,360.0,2104.0,2070.0,2880.0,3060.0,3240.0,540.0
11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
12,0.0,0.0,8.0,0.0,2.0,4.0,4.0,2.0,30.0
13,92.0,89.0,11.0,63.0,61.0,84.0,89.0,95.0,16.0
14,1.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,43.0,41.0,25.0,42.0,52.0,22.0,50.0,42.0,33.0
17,23.0,32.0,50.0,38.0,13.0,38.0,12.0,36.0,33.0
18,34.0,26.0,25.0,21.0,35.0,41.0,38.0,22.0,33.0
