,2018-2019,2019-2020,2020-2021,2021-2022
1,2.25,2.25,2.25,16.0
2,12204.0,12187.0,18281.0,48749.0
3,29.0,38.0,35.0,33.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,40.0,51.0,51.0,42.0
9,7.0,14.0,8.0,8.0
10,2610.0,3420.0,3147.0,2932.0
11,100.0,100.0,100.0,100.0
12,8.0,0.0,0.0,4.0
13,76.0,100.0,92.0,87.0
14,4.0,1.0,5.0,1.0
15,0.0,0.0,0.0,1.0
16,31.0,32.0,26.0,48.0
17,28.0,24.0,29.0,24.0
18,41.0,45.0,46.0,27.0
