,2019-2020,2020-2021,2021-2022
1,22.0,16.0,19.0
2,62583.0,62583.0,62583.0
3,32.0,23.0,29.0
4,1.0,1.0,2.0
5,2.0,2.0,2.0
6,2396.0,1131.0,591.0
7,0.0,0.0,0.0
8,21.0,11.0,12.0
9,13.0,8.0,10.0
10,2396.0,1131.0,1182.0
11,88.0,48.0,45.0
12,7.0,25.0,23.0
13,84.0,61.0,76.0
14,5.0,3.0,4.0
15,1.0,0.0,0.0
16,41.0,61.0,55.0
17,47.0,22.0,21.0
18,13.0,17.0,24.0
