,2017-2018,2018-2019,2021-2022
1,6.0,2.0,10.0
2,12978.0,13109.0,12352.0
3,33.0,33.0,17.0
4,11.0,6.0,1.0
5,4.0,5.0,1.0
6,265.0,484.0,929.0
7,0.0,0.0,0.0
8,37.0,39.0,15.0
9,10.0,10.0,4.0
10,2920.0,2901.0,929.0
11,100.0,97.0,76.0
12,1.0,1.0,4.0
13,97.0,97.0,94.0
14,3.0,3.0,3.0
15,0.0,0.0,0.0
16,58.0,61.0,18.0
17,18.0,12.0,35.0
18,24.0,27.0,47.0
