,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,33.0,21.0,18.0,23.778,18.0,19.0,17.0,26.0,30.0
2,18890.0,100000.0,100000.0,100000.0,100000.0,213375.0,274377.0,216241.0,194666.0
3,36.0,32.0,23.0,36.0,35.0,27.0,34.0,38.0,36.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,23.0,30.0,29.0,28.0,34.0,36.0,20.0,28.0,29.0
9,20.0,13.0,5.0,16.0,15.0,8.0,18.0,17.0,16.0
10,3240.0,2813.0,2018.0,3240.0,3150.0,2430.0,3060.0,3420.0,3240.0
11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
12,0.0,5.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0
13,95.0,84.0,61.0,95.0,92.0,71.0,89.0,100.0,95.0
14,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0
15,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
16,78.0,63.0,35.0,81.0,57.0,52.0,68.0,66.0,72.0
17,14.0,28.0,43.0,8.0,17.0,11.0,24.0,24.0,19.0
18,8.0,9.0,22.0,11.0,26.0,37.0,9.0,11.0,8.0
