,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,25.0,5.25,1.5,6.0,3.75,3.75,3.75,3.75,3.75
2,14279.0,28541.0,35000.0,60000.0,65000.0,65000.0,65000.0,65000.0,65000.0
3,13.0,27.0,29.0,35.0,34.0,31.0,30.0,21.0,36.0
4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
6,0.0,0.0,1613.0,3071.0,2897.0,2173.0,0.0,1763.0,1446.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,20.0,35.0,21.0,42.0,47.0,37.0,38.0,25.0,52.0
9,4.0,5.0,11.0,13.0,8.0,6.0,8.0,6.0,8.0
10,997.0,1822.0,1613.0,3071.0,2897.0,2173.0,1859.0,1763.0,2891.0
11,85.0,74.0,59.0,100.0,100.0,81.0,67.0,95.0,94.0
12,2.0,13.0,19.0,0.0,3.0,8.0,18.0,1.0,3.0
13,34.0,79.0,78.0,92.0,89.0,82.0,79.0,55.0,95.0
14,3.0,6.0,7.0,11.0,10.0,10.0,5.0,6.0,9.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,31.0,22.0,62.0,29.0,18.0,29.0,43.0,33.0,25.0
17,31.0,26.0,14.0,29.0,41.0,26.0,17.0,24.0,33.0
18,38.0,52.0,24.0,43.0,41.0,45.0,40.0,43.0,42.0
