,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,27.0,28.0,29.0,22.0,29.0,20.0,36.0,27.0,21.0
2,108269.0,81325.0,156309.0,188507.0,195094.0,196955.0,197631.0,197631.0,69171.0
3,25.0,27.0,19.0,13.0,19.0,19.0,24.0,29.0,24.0
4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,1.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0
6,2165.0,0.0,0.0,0.0,1640.0,0.0,0.0,2367.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,13.0,13.0,9.0,9.0,12.0,16.0,15.0,33.0,28.0
9,14.0,17.0,10.0,5.0,11.0,7.0,11.0,7.0,5.0
10,2165.0,2088.0,1346.0,828.0,1640.0,1603.0,1795.0,2367.0,1623.0
11,100.0,93.0,89.0,77.0,100.0,95.0,96.0,100.0,79.0
12,0.0,4.0,2.0,9.0,7.0,13.0,7.0,3.0,8.0
13,74.0,79.0,56.0,38.0,56.0,56.0,71.0,85.0,71.0
14,6.0,2.0,4.0,1.0,4.0,1.0,5.0,6.0,6.0
15,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
16,96.0,74.0,84.0,77.0,89.0,74.0,79.0,72.0,50.0
17,4.0,11.0,11.0,15.0,11.0,16.0,8.0,17.0,25.0
18,0.0,15.0,5.0,8.0,0.0,11.0,13.0,10.0,25.0
