,2015-2016,2018-2019,2019-2020,2020-2021,2021-2022
1,23,16,3,11,11
2,889,32428,34915,15316,15316
3,23,5,33,32,29
4,1,0,5,6,5
5,0,0,7,7,8
6,1198,0,520,362,391
7,0,0,0,0,0
8,6,3,40,32,33
9,5,0,5,10,6
10,1198,95,2599,2170,1956
11,65,20,97,88,83
12,8,14,1,4,8
13,61,28,92,89,81
14,3,0,6,1,3
15,0,0,1,0,0
16,22,0,61,28,38
17,30,20,12,31,24
18,48,80,27,41,38
