,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,4.0,8.714,9.0,25.0,22.0,25.0,25.0,35.0,27.0
2,7411.0,6505.0,9387.0,56555.0,90000.0,90000.0,90000.0,90000.0,90000.0
3,24.0,33.0,24.0,25.0,7.0,10.0,19.0,13.0,1.0
4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
5,3.0,5.0,1.0,5.0,1.0,5.0,2.0,1.0,0.0
6,1735.0,0.0,1952.0,0.0,0.0,0.0,0.0,477.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,24.0,32.0,20.0,17.0,1.0,6.0,13.0,10.0,1.0
9,6.0,11.0,6.0,12.0,5.0,4.0,9.0,5.0,0.0
10,1735.0,2918.0,1952.0,2055.0,363.0,900.0,1491.0,953.0,78.0
11,75.0,100.0,92.0,96.0,57.0,100.0,95.0,85.0,100.0
12,6.0,0.0,2.0,1.0,4.0,1.0,9.0,21.0,1.0
13,63.0,87.0,63.0,66.0,18.0,26.0,50.0,34.0,3.0
14,4.0,7.0,7.0,6.0,2.0,1.0,3.0,2.0,0.0
15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16,46.0,58.0,29.0,76.0,86.0,80.0,74.0,62.0,0.0
17,25.0,18.0,50.0,16.0,14.0,20.0,11.0,15.0,0.0
18,29.0,24.0,21.0,8.0,0.0,0.0,16.0,23.0,100.0
