,2018-2019,2019-2020,2020-2021,2021-2022
1,19.0,19.0,19.0,19.0
2,11397.0,13175.0,14822.0,14822.0
3,30.0,28.0,32.0,37.0
4,1.0,1.0,3.0,1.0
5,0.0,0.0,0.0,0.0
6,1515.0,1830.0,466.0,2597.0
7,0.0,0.0,0.0,0.0
8,31.0,22.0,28.0,27.0
9,7.0,10.0,8.0,14.0
10,1515.0,1830.0,1399.0,2597.0
11,53.0,79.0,41.0,84.0
12,20.0,12.0,25.0,6.0
13,79.0,74.0,84.0,97.0
14,3.0,3.0,3.0,4.0
15,0.0,1.0,0.0,0.0
16,27.0,25.0,44.0,32.0
17,23.0,39.0,22.0,27.0
18,50.0,36.0,34.0,41.0
