,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,18.0,20.0,15.0,19.0,21.0,8.5,8.5,3.75,3.75
2,100000.0,100000.0,140000.0,140000.0,120000.0,100000.0,100000.0,75000.0,75000.0
3,13.0,14.0,28.0,28.0,14.0,37.0,25.0,21.0,9.0
4,5.0,5.0,5.0,10.0,3.0,5.0,2.0,3.0,0.0
5,4.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,0.0
6,172.0,89.0,274.0,192.0,384.0,424.0,644.0,545.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,13.0,4.0,12.0,26.0,17.0,33.0,19.0,27.0,8.0
9,7.0,6.0,14.0,8.0,4.0,13.0,5.0,5.0,1.0
10,858.0,445.0,1372.0,1916.0,1152.0,2120.0,1288.0,1634.0,379.0
11,69.0,29.0,54.0,82.0,93.0,65.0,68.0,95.0,56.0
12,4.0,21.0,18.0,9.0,1.0,14.0,11.0,4.0,18.0
13,34.0,37.0,74.0,74.0,93.0,97.0,66.0,62.0,24.0
14,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,69.0,50.0,50.0,50.0,43.0,38.0,40.0,33.0,33.0
17,15.0,21.0,29.0,18.0,21.0,24.0,20.0,24.0,33.0
18,15.0,29.0,21.0,32.0,36.0,38.0,40.0,43.0,33.0
