,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,12.833,21.0,3.625,25.0,19.0,3.0,8.714,6.0,6.0
2,10063.0,13669.0,12517.0,20784.0,35112.0,35458.0,35409.0,65218.0,30139.0
3,23.0,29.0,38.0,36.0,35.0,36.0,25.0,24.0,34.0
4,5.0,4.0,14.0,10.0,9.0,8.0,2.0,3.0,4.0
5,1.0,1.0,6.0,3.0,5.0,2.0,4.0,0.0,3.0
6,244.0,208.0,223.0,222.0,241.0,271.0,676.0,286.0,493.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14.0,9.0,40.0,14.0,33.0,31.0,21.0,18.0,35.0
9,8.0,14.0,12.0,16.0,13.0,12.0,10.0,5.0,10.0
10,1221.0,831.0,3118.0,2224.0,2168.0,2169.0,1352.0,858.0,1972.0
11,61.0,31.0,95.0,75.0,69.0,64.0,56.0,25.0,65.0
12,9.0,28.0,2.0,10.0,14.0,15.0,14.0,30.0,12.0
13,61.0,76.0,100.0,95.0,92.0,95.0,89.0,63.0,100.0
14,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,3.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,65.0,55.0,47.0,81.0,57.0,50.0,52.0,38.0,32.0
17,26.0,28.0,24.0,11.0,29.0,17.0,32.0,29.0,18.0
18,9.0,17.0,29.0,8.0,14.0,33.0,16.0,33.0,50.0
