,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,13.3,12,7,11.833,12,7
2,7510,66404,67096,67030,67030,67030
3,30,37,34,35,37,31
4,6,5,7,4,13,6
5,3,3,2,1,4,0
6,370,653,431,726,248,385
7,0,0,0,0,0,0
8,31,40,32,37,39,21
9,12,11,11,11,14,15
10,2218,3266,3018,2904,3228,2308
11,83,100,100,94,97,81
12,6,0,1,4,1,6
13,79,97,89,92,97,82
14,6,9,8,3,8,2
15,2,0,0,0,0,0
16,57,46,53,54,62,68
17,20,27,29,23,19,23
18,23,27,18,23,19,10
