,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,33.0,22.0,28.0,29.0,28.0,20.0,22.0,16.0,19.0
2,36265.0,162666.0,156309.0,188507.0,195094.0,262602.0,263507.0,263507.0,263507.0
3,36.0,34.0,35.0,36.0,35.0,30.0,32.0,37.0,31.0
4,5.0,2.0,5.0,4.0,4.0,3.0,4.0,1.0,1.0
5,14.0,10.0,13.0,8.0,4.0,5.0,5.0,2.0,2.0
6,559.0,1442.0,593.0,792.0,689.0,862.0,674.0,3021.0,2508.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,17.0,23.0,16.0,25.0,15.0,22.0,20.0,22.0,34.0
9,19.0,18.0,23.0,19.0,21.0,16.0,16.0,18.0,9.0
10,2793.0,2883.0,2966.0,3168.0,2756.0,2586.0,2697.0,3021.0,2508.0
11,92.0,97.0,97.0,100.0,94.0,97.0,94.0,92.0,94.0
12,3.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0
13,95.0,89.0,92.0,95.0,92.0,79.0,84.0,97.0,82.0
14,6.0,7.0,4.0,7.0,3.0,9.0,4.0,9.0,6.0
15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
16,75.0,59.0,77.0,58.0,60.0,57.0,50.0,68.0,52.0
17,17.0,26.0,9.0,25.0,26.0,30.0,44.0,22.0,23.0
18,8.0,15.0,14.0,17.0,14.0,13.0,6.0,11.0,26.0
