,2018-2019,2019-2020,2020-2021,2021-2022
1,20.0,36.0,27.0,26.0
2,46674.0,296446.0,296446.0,296446.0
3,14.0,19.0,23.0,25.0
4,1.0,0.0,0.0,0.0
5,0.0,1.0,2.0,1.0
6,1117.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,8.0,10.0,16.0,27.0
9,8.0,9.0,8.0,7.0
10,1117.0,920.0,1597.0,2029.0
11,93.0,53.0,78.0,100.0
12,3.0,11.0,13.0,1.0
13,37.0,56.0,68.0,74.0
14,5.0,3.0,4.0,7.0
15,0.0,0.0,0.0,0.0
16,57.0,84.0,83.0,76.0
17,29.0,16.0,13.0,8.0
18,14.0,0.0,4.0,16.0
