,2019-2020,2020-2021,2021-2022
1,1.5,1.5,1.5
2,1318.0,2964.0,13175.0
3,22.0,31.0,15.0
4,4.0,8.0,4.0
5,5.0,10.0,5.0
6,441.0,338.0,259.0
7,0.0,0.0,0.0
8,35.0,40.0,15.0
9,2.0,10.0,5.0
10,1762.0,2704.0,1034.0
11,91.0,97.0,80.0
12,2.0,2.0,3.0
13,100.0,91.0,94.0
14,3.0,3.0,0.0
15,0.0,0.0,0.0
16,32.0,29.0,73.0
17,32.0,35.0,13.0
18,36.0,35.0,13.0
