,2018-2019,2019-2020,2020-2021,2021-2022
1,2,22,21,16
2,8317,54842,54842,60936
3,14,6,15,28
4,2,1,0,1
5,0,1,1,2
6,630,418,0,1916
7,0,0,0,0
8,21,4,8,22
9,4,1,6,8
10,1260,418,939,1916
11,100,83,67,79
12,2,20,16,12
13,82,16,39,74
14,3,1,1,8
15,0,0,0,0
16,14,83,73,43
17,50,0,27,32
18,36,17,0,25
