,2019-2020,2020-2021,2021-2022
1,11.833,12.0,7.0
2,329.0,9223.0,9223.0
3,2.0,5.0,8.0
4,0.0,0.0,1.0
5,0.0,0.0,0.0
6,0.0,0.0,147.0
7,0.0,0.0,0.0
8,0.0,1.0,2.0
9,1.0,2.0,1.0
10,26.0,48.0,147.0
11,0.0,0.0,25.0
12,14.0,22.0,28.0
13,12.0,13.0,21.0
14,0.0,0.0,1.0
15,0.0,0.0,0.0
16,50.0,80.0,63.0
17,50.0,0.0,38.0
18,0.0,20.0,0.0
