,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,8.5,14.0,8.5,18.0,22.0,25.0,25.0,35.0,27.0
2,10000.0,20000.0,30000.0,100000.0,100000.0,100000.0,100000.0,100000.0,250000.0
3,21.0,23.0,33.0,27.0,18.0,24.0,16.0,22.0,14.0
4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,2070.0,0.0,0.0,0.0,0.0,0.0,483.0,1119.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,19.0,26.0,45.0,29.0,11.0,15.0,16.0,12.0,6.0
9,8.0,7.0,8.0,6.0,9.0,13.0,7.0,14.0,10.0
10,1371.0,2070.0,2779.0,2014.0,1301.0,1763.0,1122.0,1933.0,1119.0
11,71.0,100.0,94.0,85.0,89.0,83.0,75.0,100.0,86.0
12,7.0,5.0,2.0,8.0,6.0,14.0,9.0,12.0,15.0
13,55.0,61.0,87.0,71.0,47.0,63.0,42.0,58.0,37.0
14,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,67.0,30.0,24.0,56.0,83.0,79.0,69.0,82.0,79.0
17,14.0,30.0,39.0,22.0,11.0,4.0,13.0,5.0,14.0
18,19.0,39.0,36.0,22.0,6.0,17.0,19.0,14.0,7.0
