,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,5.0,1.5,6.5,6.5,9.0,10.0,11.0,11.0,11.0
2,25132.0,22102.0,21245.0,25610.0,26515.0,26762.0,26845.0,22563.0,22563.0
3,16.0,36.0,16.0,31.0,36.0,32.0,36.0,31.0,34.0
4,1.0,4.0,0.0,0.0,4.0,7.0,6.0,8.0,5.0
5,0.0,3.0,0.0,4.0,4.0,2.0,5.0,6.0,8.0
6,1037.0,637.0,0.0,0.0,481.0,379.0,527.0,312.0,560.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14.0,37.0,14.0,22.0,32.0,43.0,57.0,30.0,31.0
9,5.0,7.0,6.0,8.0,9.0,9.0,5.0,11.0,13.0
10,1037.0,2547.0,897.0,1009.0,1925.0,2655.0,3163.0,2498.0,2798.0
11,81.0,86.0,69.0,23.0,56.0,94.0,100.0,90.0,97.0
12,3.0,5.0,6.0,26.0,17.0,3.0,0.0,3.0,1.0
13,94.0,95.0,42.0,82.0,95.0,84.0,95.0,82.0,89.0
14,3.0,3.0,3.0,2.0,4.0,6.0,5.0,3.0,6.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,38.0,25.0,25.0,52.0,39.0,34.0,25.0,45.0,50.0
17,31.0,36.0,25.0,19.0,17.0,25.0,31.0,29.0,24.0
18,31.0,39.0,50.0,29.0,44.0,41.0,44.0,26.0,26.0
